label,content
1, mccullou snake2.cs.wisc.edu mark mccullough subject re amusing atheists and anarchists in article timmbake.735294667 mcl timmbake mcl.ucsb.edu bake timmons writes mccullou whipple.cs.wisc.edu writes the line about atheists haveing something up their sleeves is what seemed to imply that sorry been reading too much on the clipper project lately and the paranoia over there may have seeped in some what is the clipper project btw the clipper initiative is an announcement by clinton that all the '' secure '' voice phones will use the same crypto chip as a de-facto government standard problem is the government is admitting that they hold the keys to break the code easily and the justice department will be using the keys to listen in on `` illegal activities '' many people are really scared about such an initiative because it is a major step towards outlawing real crypto protection on things like email if you read the press release the project was developed by nsa and given to nist it uses two keys s1 and s2 that the government claims are needed to break the code they claim that these keys will be handed to two different companies and when they get a warrant to do a wiretap the chip is nicknamed the wiretap chip they have to get the keys from both companies people have poked holes through and through the press release official version and shown how it is nowhere near as nice as it sounds and i have given the simplified version people over on sci.crypt are really scared about this proposal it seems -- mccullou whipple.cs.wisc.edu never program and drink beer at the same m^2 time it does n't work
1, healta saturn.wwc.edu tammy r healy subject re studies on book of mormon in article 735023059snx enkidu.mic.cl agrino enkidu.mic.cl andres grino brandt writes
1, kmr4 po.cwru.edu keith m. ryan in article mimsy.umd.edu mangoe cs.umd.edu charley wingate writes the amount of energy being spent on one lousy syllogism says volumes for the true position of reason in this group i agree we spend too much energy on the nonexistance of god -- `` satan and the angels do not have freewill they do what god tells them to do. `` s.n mozumder snm6394 ultb.isc.rit.edu
1, keith cco.caltech.edu keith allan schneider subject re political atheists sandvik newton.apple.com kent sandvik writes so how do you then explain sudden violent behavior of human beings your theory would state that the more the human is detached from primitive behavior the more violent and non-moralistic the human becomes please correct me if my understanding was wrong so you have this bifurcation point where a madman is killing people from the roof of a campus could you explain how your 'theory' explains such a situation madmen are mad do we try to explain the output from a broken computer i think not keith
1, keith cco.caltech.edu keith allan schneider subject re political atheists mmwang adobe.com michael wang writes well i have typed in the oed definitions as you will note upon reading them a punishment being an inanimate object is incapable of `` showing mercy '' so you can not say that a merciless punishment is a cruel one sorry you must have missed the stuff in parens when you read the definition where transf transferred sense and fig figurative -ly `` things '' can be cruel samples of text from the first definition include `` because i would not see thy cruell nailes plucke out his poore old eyes '' and `` the puniness of man in the centre of a cruel and frowning universe '' sure nails can be cruel i 'd imagine nails in your eyes would be very painful but this does not imply that a painless death is cruel which is what you are supposed to be trying to show keith
1, andrew newell tan102 psuvm.psu.edu subject re christian morality is in article c5prca.590 news.cso.uiuc.edu cobb alexia.lis.uiuc.edu mike cobb says in vice.ico.tek.com bobbe vice.ico.tek.com robert beauchaine writes in article c5l1ey.jts news.cso.uiuc.edu cobb alexia.lis.uiuc.edu mike cobb writes if i 'm wrong god is free at any time to correct my mistake that he continues not to do so while supposedly proclaiming his undying love for my eternal soul speaks volumes what are the volumes that it speaks besides the fact that he leaves your choices up to you leaves the choices up to us but gives us no better reason to believe than an odd story of his alleged son getting killed for us and little new in the past few thousand years leaving us with only the texts passed down through centuries of meddling with the meaning and even wording ... most of this passing down and interpretation of course coming from those who have a vested interest in not allowing the possibility that it might not be the ultimate truth what about maybe talking to us directly eh he 's a big god right he ought to be able to make time for the creations he loves so much ... at least enough to give us each a few words of direct conversation what he 's too busy to get around to all of us or maybe a few unquestionably-miraculous works here and there ... speaks volumes upon volumes to me that i 've never gotten a chance to meet the guy and chat with him
1, minsky media.mit.edu marvin minsky an interesting bunch .... i wonder where is did n't you hear his address has changed he can be reached at the following address dkoresh branch.davidian.compound.waco.tx.us i think he was last seen posting to alt.messianic jim -- if god is dead and the actor plays his part -- sting his words of fear will find their way to a place in your heart history without the voice of reason every faith is its own curse will teach us without freedom from the past things can only get worse nothing
1, jbrown batman.bmd.trw.com subject re death penalty gulf war in article 930419.115707.6f2.rusnews.w165w mantis.co.uk mathew mathew mantis.co.uk writes jbrown batman.bmd.trw.com writes in article 930414.121019.7e4.rusnews.w165w mantis.co.uk mathew mathew mantis.co.uk writes yes fortunately we have right-thinking folks like your good self in power and it was therefore deemed acceptable to slaughter tens or even hundreds o thousands of iraqis in order to liberate oil^h^h^hkuwait we won the war hurrah hurrah the number of civilian iraqi deaths were way over-exaggerated and exploited for anti-war emotionalism by the liberal news media the facts are that less iraqis died in the gulf war than did civilians in any other war of comparable size this century let 's analyze this claim a little how is the `` size '' of a war defined by number of participants geographical area number of countries involved number of casualties size of armies duration numbers of casualties both absolute and as a percentage of those involved geographical area and numbers of countries too are all measures of size in this case i 'd say the relevant statistic would be the number of combatants total troops compared to total casualties from among the total civilian population in the affected geographical area which other `` comparable '' wars are we talking about vietnam and korea might make good comparisons which `` liberal news media '' are we talking about western news in general but in particular the american `` mass media '' cbs nbc abc etc the general tone of the news during the whole war was one of `` those poor poor iraqis '' along with `` look how precisely this cruise missile blew this building to bits '' this was due mostly to the short duration coupled with precise surgical bombing techniques which were technically possible only recently i suspect that medical advances may have something to do with it too i agree how about all the innocent people who died in blanket-bombing in ww2 i do n't hear you bemoaning them perhaps because the topic has n't cropped up if you want my opinion i think that the blanket bombing of german cities at the end of world war two was the most appalling act of wholesale slaughter this country has committed in centuries bomber harris was no hero of mine perhaps so and maybe the atomic bomb was a mistake too but that 's easy to say from our `` enlightened '' viewpoint here in the 's right back then it was all-out war and germany and japan had to be squashed after all a million or more british had already died hundreds of thousands of french a couple hundread thousand or so americans and millions of russians not to mention a few million jews poles and other people of slavic descent in german concentration camps all things considered the fire-bombings and the atomic bomb were essential and therefore justified in bringing the war to a quick end to avoid even greater allied losses i for one do n't regret it war is never an exact science but with smart bombs it 's becoming more exact with a smaller percentage of civilian casualties sometimes mistakes are made targets are misidentified innocents die that 's war the way it really is entrenched political rulers operating in their own selfish interests without regard for the lives of other people that is the way war really is sure and it 's the people who suffer because of them all the more reason to depose these `` entrenched political rulers operating in their own selfish interests '' or do you mean that this applies to the allies as well why all the fuss about kuwait and not east timor bosnia or even tibet if iraq is so bad why were we still selling them stuff a couple of weeks before we started bombing i make no claim or effort to justify the misguided foreign policy of the west before the war it is evident that the west especially america misjudged hussein drastically but once hussein invaded kuwait and threatened to militarily corner a significant portion of the world's oil supply he had to be stopped sure the war could have been prevented by judicious and concerted effort on the part of the west before hussein invaded kuwait but it is still hussein who is responsible for his decision to invade and once he did so a strong response from the west was required mathew your sarcasm is noted but you are completely off-base here you come off sounding like a complete peace-nik idiot although i feel sure that was not your intent what 's your intent to sound like a loving christian well you aren't doing a very good job of it well it 's not very `` loving '' to allow a hussein or a hitler to gobble up nearby countries and keep them or to allow them to continue with mass slaughter of certain peoples under their dominion so i 'd have to say yes stopping hussein was the most `` loving '' thing to do for the most people involved once he set his mind on military conquest so the iraqi war was wrong eh i 'm sure that appeasement would have worked better than war just like it did in ww2 eh who even mentioned appeasement and what makes you think the situation is even remotely analogous to world war two i mentioned it if we had n't intervened allowing hussein to keep kuwait then it would have been appeasement it is precisely the lessons the world learned in ww2 that motivated the western alliance to war letting hitler take austria and czechoslavkia did not stop ww2 from happening and letting hussein keep kuwait would not have stopped an eventual gulf war to protect saudi arabia i guess we should n't have fought ww2 either -- just think of all those innocent german civilians killed in dresden and hamburg yes do germans are human too you know sure what was truly unfortunate was that they followed hitler in his grandiose quest for a `` thousand year reich '' the consequences stemmed from that tyrants like hussein have to be stopped his kind do n't understand diplomacy they only understand the point of a gun my only regret is that bush wimped out and did n't have the military roll into baghdad so now hussein is still in power and the iraqi people 's sacrifice not to mention the americans who died was for naught i look forward to hearing your incisive comments about east timor and tibet what should i say about them anything in particular and as for poor poor rodney king did you ever stop and think why the jury in the first trial brought back a verdict of `` not guilty '' yes amongst the things i thought were `` hmm there 's an awful lot of white people in that jury '' so it was the policemen on trial not rodney king and under american law they deserved a jury of their peers if there had been black officers involved i 'm sure their would have been black jurors too this point of allegedly racial motivations is really shallow those who have been foaming at the mouth for the blood of those policemen certainly have looked no further than the video tape but the jury looked at all the evidence evidence which you and i have not seen when i see a bunch of policemen beating someone who 's lying defenceless on the ground it 's rather hard to imagine what this other evidence might have been so it 's `` hard to imagine '' so when has argument from incredulity gained acceptance from the revered author of `` constructing a logical argument '' can we expect another revision soon just kidding if there is some wonderful evidence why is it seemingly being kept secret why not tell everyone what it is then everyone could say `` oh yes you're right king deserved a good beating '' and we could all live happily ever after i have to admit that i wonder this too but neither the prosecution nor the defense is talking so one can not conclude either way due to the silence of the principals law in this country is intended to protect the rights of the accused whether they be criminals or cops one is not found guilty if there is a reasonable doubt of one 's guilt and only the jury is in a position to assess the evidence and render a verdict fine but i 'm still finding it hard to imagine what the `` reasonable doubt '' was in this case i mean the cops certainly seem to be beating someone who 's lying defenceless on the ground what 's your explanation mass hallucination orbital mind-control lasers faked video footage do tell ok it certainly seemed to me that there was excessive force involved and frankly the original `` not guilty '' verdict baffled me too but then i learned that the prosecution in the first case did not try to convict on a charge of excessive force or simple assault which they probably would have won they tried to get a conviction on a charge of aggravated assault with intent to inflict serious bodily harm a charge which news commentators said was akin to attempted murder under california law based on what the prosecution was asking for it 's evident that the first jury decided that the officers were `` not guilty '' note not `` not guilty '' of doing wrong but `` not guilty '' of aggravated assault with the intent of inflicting serious bodily harm the seeds of the prosecutions defeat were in their own overconfidence in obtaining a verdict such that they went for the most extreme charge they could if the facts as the news commentators presented them are true then i feel the `` not guilty '' verdict was a reasonable one mathew `` thou shalt not kill ... unless thou hast a pretty good reason for killing in which case thou shalt kill and also kill anyone who gets in the way as unfortunately it can not be helped '' -- jim brown bible for loving christians thanks mathew i like the quote pretty funny actually i 'm a monty python fan you know kind of seems in that vein of course oversimplifying any moral argument can make it seem contradictory but then you know that already regards jim b. loving christian
1, wilkins scubed.com darin wilkins subject re koresh is god from mathew mathew mantis.co.uk the latest news seems to be that koresh will give himself up once he's finished writing a sequel to the bible in article 2944079995.1.p00261 psilink.com `` robert knowles '' p00261 psilink.com writes writing the seven seals or something along those lines he 's already written the first of the seven which was around pages or so and has handed it over to an assistant for proofreading i would expect any decent messiah to have a built-in spellchecker maybe koresh 2.0 will come with one i heard he had asked the fbi to provide him with a word processor does anyone know if koresh has requested that it be wordperfect5.0 wp5.0 was written and is owned by mormons so the theological implications of requesting or refusing wp5.0 are profound darin wilkins scubed.scubed.com ________________________________ i will be president for food |______________________________|
1, mayne pipe.cs.fsu.edu william mayne subject re christian morality is in article eastman.uucp dps nasa.kodak.com writes the fact is god could cause you to believe anything he wants you to but think about it for a minute would you rather have someone love you because you made them love you or because they wanted to love you same old bullshit not being given to delusions and wishful thinking i do not have the option of either loving or obeying that which i have so reason to believe the responsibility is on you to love god and take a step toward him he promises to be there for you but you have to look for yourself those who doubt this or dispute it have not givin it a sincere effort more bullshit i assure you in my misguided youth i made a sincere effort it was very painful being a rational person raised in christian home many others could tell the same story you choose not to believe anyone's experience which contradicts your smug theories bill mayne
1, lippard uavax0.ccit.arizona.edu james j. lippard
1, halat pooh.bears jim halat subject re faith and dogma in article 1r1mr8 eov aurora.engr.latech.edu ray engr.latech.edu bill ray writes todd kelley tgk cs.toronto.edu wrote faith and dogma are dangerous faith and dogma are inevitable christians merely understand and admit to the fact give me your proof that no god exists or that he does whichever position you take you are forced to do it on faith it does no good to say you take no position for to show no interest in the existence of god is to assume he does not exist ... stuff deleted ... as many posters have said in as many posts lately this is just not true for to show no interest in the existence of god takes no faith at all you make the presumption that the _knowledge_ of the _possibility_ of something is enough to require faith to render that possibilty of no interest it is a very different thing to say that you do n't believe something than it is to say that you don't have sufficent reason to believe something is even interesting to think about it 's not either or sometimes is just something else more interesting that occupies your mind i agree that faith and dogma are inevitable but not necessarily applied to god and religion it takes both faith and dogma to expect the sun to come up every morning but there is overwhelming reason every single day day in and day out for _everyone_ to put his faith and dogma there not so with the christian religion -- jim halat halat bear.com bear-stearns -- whatever does n't kill you will only serve to annoy you -- nyc i speak only for myself
1, jbrown batman.bmd.trw.com subject re gulf war and peace-niks in article 1993apr20.062328.19776 bmerh85.bnr.ca dgraham bmers30.bnr.ca douglas graham writes ... wait a minute you said never play a chamberlain since the us is playing chamberlain as far as east timor is concerned wouldn't that lead you to think that your argument is irrelevant and had nothing to do with the gulf war actually i rather like your idea perhaps the rest of the world should have bombed or maybe missiled washington when the us invaded nicaragua grenada panama vietnam mexico hawaii or any number of other places wait a minute doug i know you are better informed than that the us has never invaded nicaragua as far as i know we liberated grenada from the cubans to protect us citizens there and to prevent the completion of a strategic air strip panama we invaded true twice this century vietnam we were invited in by the government of s. vietnam i guess we `` invaded '' saudi arabia during the gulf war eh mexico we have invaded mexico or times once this century but there were no missiles for anyone to shoot over here at that time hawaii we liberated it from spain so if you mean by the word `` invaded '' some sort of military action where we cross someone 's border you are right out of but normally '' invaded '' carries a connotation of attacking an autonomous nation if some nation `` invades '' the u.s. virgin islands would they be invading the virgin islands or the u.s. so from this point of view your score falls to out of mexico panama ... what 's a `` peace-nik '' is that somebody who does n't masturbate over `` guns'n'ammo '' or what is it supposed to be bad to be a peace-nik no it 's someone who believes in `` peace-at-all-costs '' in other words a person who would have supported giving hitler not only austria and czechoslakia but poland too if it could have averted the war and one who would allow hitler to wipe all all jews slavs and political dissidents in areas he controlled as long as he left the rest of us alone `` is it supposed to be bad to be a peace-nik '' you ask well it depends on what your values are if you value life over liberty peace over freedom then i guess not but if liberty and freedom mean more to you than life itself if you 'd rather die fighting for liberty than live under a tyrant 's heel then yes it 's `` bad '' to be a peace-nik the problem with most peace-niks it they consider those of us who are not like them to be `` bad '' and `` unconscionable '' i would not have any argument or problem with a peace-nik if they held to their ideals and stayed out of all conflicts or issues especially those dealing with the national defense but no they are not willing to allow us to legitimately hold a different point-of-view they militate and many times resort to violence all in the name of peace what rank hypocrisy all to stop we `` warmongers '' who are willing to stand up and defend our freedoms against tyrants and who realize that to do so requires a strong national defense time to get off the soapbox now ... -- doug graham dgraham bnr.ca my opinions are my own regards jim b
1, jaeger buphy.bu.edu gregg jaeger subject re the inimitable rushdie in article c5hkv2.epv blaze.cs.jhu.edu arromdee jyusenkyou.cs.jhu.edu ken arromdee writes in article bu.edu jaeger buphy.bu.edu gregg jaeger writes judaism for one maddi has confirmed this for one and again i reiterate that one can easily leave the religion at any time simply by making a public declaration if one is too lazy to do that then the religion can not be held responsible there are many `` islamic '' countries where publically renouncing islam can be quite dangerous these countries might not according to you necessarily be practicing `` true '' islam but the danger still remains one can not blame failure to publically renounce islam on `` laziness '' as opposed to a desire to stay alive and well of course if you 're planning to pull a rushdie then declaring one's leaving the religion is little to be concerned about compared to one's other plans in rushdie 's case the one under discussion one can it is tragic that in _some_ `` islamic '' countries this is so there are however islamic countries whose constitutions contains statements that islamic law is to be incorporated e.g kuwait where one can freely make such statements without fear not to mention that it has already been pointed out that rushdie has said in his books that he 's not a muslim and there have surely been enough readers of his books to provide the appropriate number of witnesses this story has become tiresome the conditions are clear if you care to make your point clear then make a chronology and show that he had made public statements about leaving islam prior to his writing of _tsv_ if he did make such statements then he should have made _that_ clear rather than trying to rejoin islam or go on talking about his personal feelings gregg
1, dps nasa.kodak.com dan schaertel subject re christian morality is in article vice.ico.tek.com bobbe vice.ico.tek.com robert beauchaine writes yet i am still not a believer is god not concerned with my disposition why is it beneath him to provide me with the evidence i would require to believe the evidence that my personality given to me by this god would find compelling the fact is god could cause you to believe anything he wants you to but think about it for a minute would you rather have someone love you because you made them love you or because they wanted to love you the responsibility is on you to love god and take a step toward him he promises to be there for you but you have to look for yourself those who doubt this or dispute it have not givin it a sincere effort simple logic arguments are folly if you read the bible you will see that jesus made fools of those who tried to trick him with `` logic '' our ability to reason is just a spec of creation yet some think it is the ultimate if you rely simply on your reason then you will never know more than you do now to learn you must accept that which you do n't know
1, halat panther.bears jim halat subject re after years can we say that christian morality is in article 930419.104739.2t8.rusnews.w165w mantis.co.uk mathew mantis.co.uk mathew writes mccullou snake2.cs.wisc.edu mark mccullough writes in article ursa.bear.com halat pooh.bears jim halat writes atoms are not objective they are n't even real what scientists call an atom is nothing more than a mathematical model that describes certain physical observable properties of our surroundings all of which is subjective this deserves framing it really does `` atoms are n't even real '' tell me then those atoms we have seen with electron microscopes are atoms now so what are they figments of our imaginations the evidence that atoms are real is overwhelming but i wo n't bother with most evidence at the moment ha ha ha sorry but having studied cell biology i have to say that `` i can see it through an electron microscope therefore it is real '' is a laughable statement ... stuff deleted ... thank you i thought i was in the twilight zone for a moment it still amazes me that many people with science backgrounds still confuse the models and observables with what even they would call the real world -jim halat in article ursa.bear.com halat panther.bears jim halat writes in article 1993apr17.153653.26206 princeton.edu datepper phoenix.princeton.edu david aaron tepper writes you were a liberal arts major weren'tcha guess you never saw that photo of the smallest logo in the world -- '' ibm '' made with noble gas atoms krypton xenon i forget the specifics atoms trees electrons are all independently observable and verifiable morals are n't see the difference just for the record not that any kind of information would be likely to affect your thinking i have an msee -- focus in electromagnetics -- from penn a photo of the smallest logo in the world does not an atom make what was observed is something we can measure that matches what the mathematical model we call an atom had predicted much in the same way that we need both a particle model and a wave model for light the atomic model is a mathematical representation of physical phenomena a model that can and probably will continue to change over time that makes it subjective the model that is however the model gives us an objective way to talk about the physical world to put it another way the quantum mechanical model of the atom allows for discussion of the atom that will give repeatable and unambiguous results which is objective however as bohr and einstein duked it out mid-century the interpretation of those reapeatable observable measurements is quite subjective bohr said that the observable randomness of atomic motion was inherent in the nature of the universe einstein said particle motion was deterministic but it was our measurement shortcomings that introduced the randomness they were talking about the exact same results though -jim halat
1, bil okcforum.osrhe.edu bill conner subject re americans and evolution robert singleton bobs thnext.mit.edu wrote sure it is n't mutually exclusive but it lends weight to i.e increases notional running estimates of the posterior probability of the atheist 's pitch in the partition and thus necessarily reduces the same quantity in the theist 's pitch this is because the divine component falls prey to ockham 's razor the phenomenon being satisfactorily ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ explained without it and there being no independent evidence of any ^^^^^^^^^^^^^^^^^^^^ such component more detail in the next post occam 's razor is not a law of nature it is way of analyzing an argument even so it interesting how often it 's cited here and to what end it seems odd that religion is simultaneously condemned as being primitive simple-minded and unscientific anti-intellectual and childish and yet again condemned as being too complex occam's razor the scientific explanation of things being much more straightforeward and apparently simpler which is it to be which is the `` non-essential '' and how do you know considering that even scientists do n't fully comprehend science due to its complexity and diversity maybe william of occam has performed a lobotomy kept the frontal lobe and thrown everything else away ... this is all very confusing i 'm sure one of you will straighten me out tough bill
1, bil okcforum.osrhe.edu bill conner subject re thoughts on christians kent sandvik sandvik newton.apple.com wrote this is a good point but i think `` average '' people do not take up christianity so much out of fear or escapism but quite simply as a way to improve their social life or to get more involved with american culture if they are kids of immigrants for example since it is the overwhelming major religion in the western world in some form or other it is simply the choice people take if they are bored and want to do something new with their lives but not somethong too new or too out of the ordinary seems a little weak but as long as it does n't hurt anybody ... the social pressure is indeed a very important factor for the majority of passive christians in our world today in the case of early christianity the promise of a heavenly afterlife independent of your social status was also a very promising gift reason slaves and non-romans accepted the religion very rapidly if this is a hypothetical proposition you should say so if it's fact you should cite your sources if all this is the amateur sociologist sub-branch of a.a however it would suffice to alert the unwary that you are just screwing around ... bill
1, lippard uavax0.ccit.arizona.edu james j. lippard
1, i3150101 dbstu1.rz.tu-bs.de benedikt rosenau subject re gospel dating in article mimsy.umd.edu mangoe cs.umd.edu charley wingate writes assuming you are presenting it accurately i do n't see how this argument really leads to any firm conclusion the material in john i 'm not sure exactly what is referred to here but i 'll take for granted the similarity to the matt./luke `` q '' material is different hence one could have almost any relationship between the two right up to john getting it straight from jesus mouth no the argument says john has known q ie a codified version of the logia and not the original assuming that there has been one it has weaknesses of course like that john might have known the original yet rather referred to q in his text or that the logia were given in a codified version in the first place the argument alone does not allow a firm conclusion but it fits well into the dating usually given for the gospels we are talking date of texts here not the age of the authors the usual explanation for the time order of mark matthew and luke does not consider their respective ages it says matthew has read the text of mark and luke that of matthew and probably that of mark the version of the `` usual theory '' i have heard has matthew and luke independently relying on mark and `` q '' one would think that if luke relied on matthew we would n't have the grating inconsistencies in the geneologies for one thing not necessarily luke may have trusted the version he knew better than the version given by matthew improving on matthew would give a motive for instance as far as i know the theory that luke has known matthew is based on a statistical analysis of the texts as it is assumed that john knew the content of luke 's text the evidence for that is not overwhelming admittedly this is the part that is particularly new to me if it were possible that you could point me to a reference i 'd be grateful yep but it will take another day or so to get the source i hope your german is good enough unfortunately i have n't got the info at hand it was i think in the late '70s or early '80s and it was possibly as old as ce when they are from about why do they shed doubt on the order on putting john after the rest of the three because it closes up the gap between supposed writing and the existing copy quit a bit the further away from the original the more copies can be written and therefore survival becomes more probable i still do not see how copies from allow to change the dating of john that john was a disciple is not generally accepted the style and language together with the theology are usually used as counterargument i 'm not really impressed with the `` theology '' argument but i 'm really pointing this out as an `` if '' and as i pointed out earlier one can not make these arguments about i peter i see no reason not to accept it as an authentic letter yes but an if gives only possibilities and no evidence the authencity of many letters is still discussed it looks as if conclusions about them are not drawn because some pet dogmas of the churches would probably fall with them as well one step and one generation removed is bad even in our times compare that to reports of similar events in our century in almost illiterate societies the best analogy would be reporters talking to the participants which is not so bad well rather like some newsletter of a political party reporting from the big meeting not necessarily wrong but certainly bad in other words one does not know what the original of mark did look like and arguments based on mark are pretty weak but the statement of divinity is not in that section and in any case it's agreed that the most important epistles predate mark yes but the accuracy of their tradition is another problem question are there letters not from paul and predating mark claiming the divinity of jesus benedikt
1, livesey solntze.wpd.sgi.com jon livesey subject re morality was re political atheists in article 1ql5sninn4vm gap.caltech.edu keith cco.caltech.edu keith allan schneider writes livesey solntze.wpd.sgi.com jon livesey writes so you are saying that it is n't possible for an instinctive act to be moral one i like to think that many things are possible explain to me how instinctive acts can be moral acts and i am happy to listen for example if it were instinctive not to murder ... then not murdering would have no moral significance since there would be nothing voluntary about it that is in order for an act to be an act of morality the person must consider the immoral action but then disregard it weaker than that there must be the possibility that the organism it 's not just people we are talking about can consider alternatives so only intelligent beings can be moral even if the bahavior of other beings mimics theirs you are starting to get the point mimicry is not necessarily the same as the action being imitated a parrot saying `` pretty polly '' is n't necessarily commenting on the pulchritude of polly and how much emphasis do you place on intelligence see above animals of the same species could kill each other arbitarily but they do n't they do i and other posters have given you many examples of exactly this but you seem to have a very short memory are you trying to say that this is n't an act of morality because most animals are n't intelligent enough to think like we do i 'm saying '' there must be the possibility that the organism it 's not just people we are talking about can consider alternatives '' it 's right there in the posting you are replying to jon
1, minsky media.mit.edu marvin minsky an interesting bunch .... i wonder where is -- geoff arnold pc-nfs architect sun select geoff.arnold east.sun.com -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- '' what if they made the whole thing up `` the great lie '' by four guys two thousand years ago over wine ... '' the tear garden
1, mathew mathew mantis.co.uk subject alt.atheism faq overview for new readers archive-name atheism/overview alt-atheism-archive-name overview last-modified april version 1.2 overview welcome to and alt.atheism.moderated this is the first in a series of regular postings aimed at new readers of the newsgroups many groups of a 'controversial nature have noticed that new readers often come up with the same questions mis-statements or misconceptions and post them to the net in addition people often request information which has been posted time and time again in order to try and cut down on this the groups have a series of five regular postings under the following titles alt.atheism faq overview for new readers alt.atheism faq introduction to atheism alt.atheism faq frequently asked questions faq alt.atheism faq constructing a logical argument alt.atheism faq atheist resources this is article number please read numbers and before posting the others are entirely optional if you are new to usenet you may also find it helpful to read the newsgroup news.announce.newusers the articles titled `` a primer on how to work with the usenet community '' `` answers to frequently asked questions about usenet '' and `` hints on writing style for usenet '' are particularly relevant questions concerning how news works are best asked in news.newusers.questions if you are unable to find any of the articles listed above see the `` finding stuff '' section below credits these files could not have been written without the assistance of the many readers of and alt.atheism.moderated in particular i 'd like to thank the following people kck+ cs.cmu.edu karl kluge perry dsinc.com jim perry netoprwa ncsuvm.cc.ncsu.edu wayne aiken chpetk gdr.bath.ac.uk toby kelsey jkp cs.hut.fi jyrki kuoppala geoff.arnold east.sun.com geoff arnold torkel sics.se torkel franzen kmldorf utdallas.edu george kimeldorf roe2 quads.uchicago.edu greg roelofs arromdee jyusenkyou.cs.jhu.edu ken arromdee madhaus netcom.com maddi hausmann j5j psuvm.psu.edu john a. johnson dgraham bmers30.bnr.ca douglas graham mayne open.cs.fsu.edu william mayne ajr bigbird.hri.com andy rosen stoesser ira.uka.de achim stoesser bosullvn unix1.tcd.ie bryan o'sullivan lippard ccit.arizona.edu james j. lippard s1b3832 rigel.tamu.edu s. baum ydobyns phoenix.princeton.edu york h. dobyns schroede sdsc.edu wayne schroeder baldwin csservera.usna.navy.mil j.d baldwin d_nibby unhh.unh.edu dana nibby dempsey kodak.com richard c. dempsey jmunch hertz elee.calpoly.edu john david munch pdc dcs.ed.ac.uk paul crowley rz mips.complang.tuwien.ac.at richard zach tycchow math.mit.edu tim chow simon dcs.warwick.ac.uk simon clippingdale ... and countless others i 've forgotten these articles are free truly free you may copy them and distribute them to anyone you wish however please send any changes or corrections to the author and please do not re-post copies of the articles to it does nobody any good to have multiple versions of the same document floating around the network finding stuff all of the faq files should be somewhere on your news system here are some suggestions on what to do if you ca n't find them check the newsgroup look for subject lines starting with `` alt.atheism faq '' check the newsgroup news.answers for the same subject lines if you do n't find anything in steps or your news system is n't set up correctly and you may wish to tell your system administrator about the problem if you have anonymous ftp access connect to rtfm.mit.edu 18.172.1.27 go to the directory /pub/usenet/alt.atheism and you 'll find the latest versions of the faq files there ftp is a a way of copying files between networked computers if you need help in using or getting started with ftp send e-mail to mail-server rtfm.mit.edu with send usenet/news.answers/ftp-list/faq in the body there are other sites which also carry news.answers postings the article `` introduction to the news.answers newsgroup '' carries a list of these sites the article is posted regularly to news.answers if you do n't have ftp send mail to mail-server rtfm.mit.edu consisting of the following lines send usenet/news.answers/finding-sources send usenet/alt.atheism/faq send usenet/alt.atheism/introduction send usenet/alt.atheism/logic send usenet/alt.atheism/resources penultimate resort send mail to mail-server mantis.co.uk consisting of the following lines send atheism/faq/faq.txt send atheism/faq/logic.txt send atheism/faq/intro.txt send atheism/faq/resource.txt and our poor overworked modems will try and send you a copy of the files there 's other stuff too interesting commands to try are `` help '' and `` send atheism/index '' last resort mail mathew mantis.co.uk or post an article to the newsgroup asking how you can get the faq files you should only do this if you 've tried the above methods and they 've failed it 's not nice to clutter the newsgroup or people 's mailboxes with requests for files it 's better than posting without reading the faq though for instance people whose email addresses get mangled in transit and who do n't have ftp will probably need assistance obtaining the faq files mathew ÿ
1, madhaus netcom.com maddi hausmann subject re some thoughts did you read the faqs if no read the faqs if yes you would n't have posted such drivel the `` lord liar or lunatic '' argument is a false trilemma even if you disprove liar and lunatic which you have n't you have not eliminated the other possibilities such as mistaken misdirected or misunderstood you have arbitrarily set up three and only three possibilities without considering others read a good book on rhetoric and critical thinking if you think the `` lord liar or lunatic '' discussion is an example of a good argument you are in need of learning read the faqs again especially `` constructing a logical argument '' ignore these instructions at your peril disobeying them leaves you open for righteous flaming -- maddi hausmann madhaus netcom.com centigram communications corp san jose california 408/428-3553 kids please do n't try this at home remember i post professionally
